County,Year,Crime,Arrests,Age Group,Which,Year group,Rate
Eagle,1993,Forcible rape,2,Adult,Violent,1992-1994,0.99
Eagle,1993,Forcible rape,0,Juvenile,Violent,1992-1994,0
Eagle,1993,Larceny/Theft,198,Adult,Property,1992-1994,98.31
Eagle,1993,Larceny/Theft,50,Juvenile,Property,1992-1994,204.67
Eagle,1993,Motor Vehicle Theft,9,Adult,Property,1992-1994,4.47
Eagle,1993,Motor Vehicle Theft,6,Juvenile,Property,1992-1994,24.56
Eagle,1993,Murder/Manslaughter,0,Adult,Violent,1992-1994,0
Eagle,1993,Murder/Manslaughter,0,Juvenile,Violent,1992-1994,0
Eagle,1993,Robbery,0,Adult,Violent,1992-1994,0
Eagle,1993,Robbery,0,Juvenile,Violent,1992-1994,0
El Paso,1993,Aggravated Assault,430,Adult,Violent,1992-1994,13.59
El Paso,1993,Aggravated Assault,132,Juvenile,Violent,1992-1994,26.33
El Paso,1993,Arson,10,Adult,Property,1992-1994,0.32
El Paso,1993,Arson,68,Juvenile,Property,1992-1994,13.57
El Paso,1993,Burglary,332,Adult,Property,1992-1994,10.49
El Paso,1993,Burglary,315,Juvenile,Property,1992-1994,62.84
El Paso,1993,Drug Violations,952,Adult,Drug,1992-1994,30.08
El Paso,1993,Drug Violations,135,Juvenile,Drug,1992-1994,26.93
El Paso,1993,Forcible rape,53,Adult,Violent,1992-1994,1.67
El Paso,1993,Forcible rape,7,Juvenile,Violent,1992-1994,1.4
El Paso,1993,Larceny/Theft,2577,Adult,Property,1992-1994,81.43
El Paso,1993,Larceny/Theft,1736,Juvenile,Property,1992-1994,346.33
El Paso,1993,Motor Vehicle Theft,130,Adult,Property,1992-1994,4.11
El Paso,1993,Motor Vehicle Theft,132,Juvenile,Property,1992-1994,26.33
El Paso,1993,Murder/Manslaughter,19,Adult,Violent,1992-1994,0.6
El Paso,1993,Murder/Manslaughter,4,Juvenile,Violent,1992-1994,0.8
El Paso,1993,Robbery,73,Adult,Violent,1992-1994,2.31
El Paso,1993,Robbery,35,Juvenile,Violent,1992-1994,6.98
Elbert,1993,Aggravated Assault,2,Adult,Violent,1992-1994,2.5
Elbert,1993,Aggravated Assault,0,Juvenile,Violent,1992-1994,0
Elbert,1993,Arson,0,Adult,Property,1992-1994,0
Elbert,1993,Arson,0,Juvenile,Property,1992-1994,0
Elbert,1993,Burglary,2,Adult,Property,1992-1994,2.5
Elbert,1993,Burglary,5,Juvenile,Property,1992-1994,30.3
Elbert,1993,Drug Violations,3,Adult,Drug,1992-1994,3.75
Elbert,1993,Drug Violations,0,Juvenile,Drug,1992-1994,0
Elbert,1993,Forcible rape,0,Adult,Violent,1992-1994,0
Elbert,1993,Forcible rape,0,Juvenile,Violent,1992-1994,0
Elbert,1993,Larceny/Theft,9,Adult,Property,1992-1994,11.25
Elbert,1993,Larceny/Theft,18,Juvenile,Property,1992-1994,109.09
Elbert,1993,Motor Vehicle Theft,1,Adult,Property,1992-1994,1.25
Elbert,1993,Motor Vehicle Theft,0,Juvenile,Property,1992-1994,0
Elbert,1993,Murder/Manslaughter,0,Adult,Violent,1992-1994,0
Elbert,1993,Murder/Manslaughter,0,Juvenile,Violent,1992-1994,0
Elbert,1993,Robbery,0,Adult,Violent,1992-1994,0
Elbert,1993,Robbery,0,Juvenile,Violent,1992-1994,0
Fremont,1993,Aggravated Assault,83,Adult,Violent,1992-1994,29.15
Fremont,1993,Aggravated Assault,13,Juvenile,Violent,1992-1994,34.19
Fremont,1993,Arson,2,Adult,Property,1992-1994,0.7
Fremont,1993,Arson,4,Juvenile,Property,1992-1994,10.52
Fremont,1993,Burglary,35,Adult,Property,1992-1994,12.29
Fremont,1993,Burglary,17,Juvenile,Property,1992-1994,44.71
Fremont,1993,Drug Violations,46,Adult,Drug,1992-1994,16.15
Fremont,1993,Drug Violations,27,Juvenile,Drug,1992-1994,71.02
Fremont,1993,Forcible rape,0,Adult,Violent,1992-1994,0
Fremont,1993,Forcible rape,1,Juvenile,Violent,1992-1994,2.63
Fremont,1993,Larceny/Theft,138,Adult,Property,1992-1994,48.46
Fremont,1993,Larceny/Theft,121,Juvenile,Property,1992-1994,318.25
Fremont,1993,Motor Vehicle Theft,3,Adult,Property,1992-1994,1.05
Fremont,1993,Motor Vehicle Theft,12,Juvenile,Property,1992-1994,31.56
Fremont,1993,Murder/Manslaughter,0,Adult,Violent,1992-1994,0
Fremont,1993,Murder/Manslaughter,0,Juvenile,Violent,1992-1994,0
Fremont,1993,Robbery,2,Adult,Violent,1992-1994,0.7
Fremont,1993,Robbery,2,Juvenile,Violent,1992-1994,5.26
Garfield,1993,Aggravated Assault,13,Adult,Violent,1992-1994,5.51
Garfield,1993,Aggravated Assault,1,Juvenile,Violent,1992-1994,2.7
Garfield,1993,Arson,0,Adult,Property,1992-1994,0
Garfield,1993,Arson,0,Juvenile,Property,1992-1994,0
Garfield,1993,Burglary,11,Adult,Property,1992-1994,4.66
Garfield,1993,Burglary,10,Juvenile,Property,1992-1994,26.98
Garfield,1993,Drug Violations,27,Adult,Drug,1992-1994,11.43
Garfield,1993,Drug Violations,4,Juvenile,Drug,1992-1994,10.79
Garfield,1993,Forcible rape,2,Adult,Violent,1992-1994,0.85
Garfield,1993,Forcible rape,0,Juvenile,Violent,1992-1994,0
Garfield,1993,Larceny/Theft,109,Adult,Property,1992-1994,46.16
Garfield,1993,Larceny/Theft,82,Juvenile,Property,1992-1994,221.2
Garfield,1993,Motor Vehicle Theft,7,Adult,Property,1992-1994,2.96
Garfield,1993,Motor Vehicle Theft,4,Juvenile,Property,1992-1994,10.79
Garfield,1993,Murder/Manslaughter,0,Adult,Violent,1992-1994,0
Garfield,1993,Murder/Manslaughter,0,Juvenile,Violent,1992-1994,0
Garfield,1993,Robbery,0,Adult,Violent,1992-1994,0
Garfield,1993,Robbery,0,Juvenile,Violent,1992-1994,0
Gilpin,1993,Aggravated Assault,29,Adult,Violent,1992-1994,111.93
Gilpin,1993,Aggravated Assault,1,Juvenile,Violent,1992-1994,28.57
Gilpin,1993,Arson,1,Adult,Property,1992-1994,3.86
Gilpin,1993,Arson,2,Juvenile,Property,1992-1994,57.14
Gilpin,1993,Burglary,6,Adult,Property,1992-1994,23.16
Gilpin,1993,Burglary,2,Juvenile,Property,1992-1994,57.14
Gilpin,1993,Drug Violations,54,Adult,Drug,1992-1994,208.41
Gilpin,1993,Drug Violations,1,Juvenile,Drug,1992-1994,28.57
Gilpin,1993,Forcible rape,1,Adult,Violent,1992-1994,3.86
Gilpin,1993,Forcible rape,0,Juvenile,Violent,1992-1994,0
Gilpin,1993,Larceny/Theft,21,Adult,Property,1992-1994,81.05
Gilpin,1993,Larceny/Theft,1,Juvenile,Property,1992-1994,28.57
Gilpin,1993,Motor Vehicle Theft,8,Adult,Property,1992-1994,30.88
Gilpin,1993,Motor Vehicle Theft,1,Juvenile,Property,1992-1994,28.57
Gilpin,1993,Murder/Manslaughter,0,Adult,Violent,1992-1994,0
Gilpin,1993,Murder/Manslaughter,0,Juvenile,Violent,1992-1994,0
Gilpin,1993,Robbery,0,Adult,Violent,1992-1994,0
Gilpin,1993,Robbery,0,Juvenile,Violent,1992-1994,0
Grand,1993,Aggravated Assault,8,Adult,Violent,1992-1994,11.83
Grand,1993,Aggravated Assault,0,Juvenile,Violent,1992-1994,0
Grand,1993,Arson,0,Adult,Property,1992-1994,0
Grand,1993,Arson,0,Juvenile,Property,1992-1994,0
Grand,1993,Burglary,5,Adult,Property,1992-1994,7.39
Grand,1993,Burglary,0,Juvenile,Property,1992-1994,0
Grand,1993,Drug Violations,10,Adult,Drug,1992-1994,14.78
Grand,1993,Drug Violations,0,Juvenile,Drug,1992-1994,0
Grand,1993,Forcible rape,0,Adult,Violent,1992-1994,0
Grand,1993,Forcible rape,0,Juvenile,Violent,1992-1994,0
Grand,1993,Larceny/Theft,9,Adult,Property,1992-1994,13.3
Grand,1993,Larceny/Theft,0,Juvenile,Property,1992-1994,0
Grand,1993,Motor Vehicle Theft,3,Adult,Property,1992-1994,4.43
Grand,1993,Motor Vehicle Theft,0,Juvenile,Property,1992-1994,0
Grand,1993,Murder/Manslaughter,1,Adult,Violent,1992-1994,1.48
Grand,1993,Murder/Manslaughter,0,Juvenile,Violent,1992-1994,0
Grand,1993,Robbery,0,Adult,Violent,1992-1994,0
Grand,1993,Robbery,0,Juvenile,Violent,1992-1994,0
Gunnison,1993,Aggravated Assault,1,Adult,Violent,1992-1994,1.11
Gunnison,1993,Aggravated Assault,0,Juvenile,Violent,1992-1994,0
Gunnison,1993,Arson,2,Adult,Property,1992-1994,2.21
Gunnison,1993,Arson,0,Juvenile,Property,1992-1994,0
Gunnison,1993,Burglary,74,Adult,Property,1992-1994,81.83
Gunnison,1993,Burglary,1,Juvenile,Property,1992-1994,10.71
Gunnison,1993,Drug Violations,38,Adult,Drug,1992-1994,42.02
Gunnison,1993,Drug Violations,0,Juvenile,Drug,1992-1994,0
Gunnison,1993,Forcible rape,4,Adult,Violent,1992-1994,4.42
Gunnison,1993,Forcible rape,0,Juvenile,Violent,1992-1994,0
Gunnison,1993,Larceny/Theft,5,Adult,Property,1992-1994,5.53
Gunnison,1993,Larceny/Theft,5,Juvenile,Property,1992-1994,53.53
Gunnison,1993,Motor Vehicle Theft,33,Adult,Property,1992-1994,36.49
Gunnison,1993,Motor Vehicle Theft,0,Juvenile,Property,1992-1994,0
Gunnison,1993,Murder/Manslaughter,0,Adult,Violent,1992-1994,0
Gunnison,1993,Murder/Manslaughter,0,Juvenile,Violent,1992-1994,0
Gunnison,1993,Robbery,1,Adult,Violent,1992-1994,1.11
Gunnison,1993,Robbery,0,Juvenile,Violent,1992-1994,0
Hinsdale,1993,Aggravated Assault,0,Adult,Violent,1992-1994,0
Hinsdale,1993,Aggravated Assault,0,Juvenile,Violent,1992-1994,0
Hinsdale,1993,Arson,0,Adult,Property,1992-1994,0
Hinsdale,1993,Arson,0,Juvenile,Property,1992-1994,0
Hinsdale,1993,Burglary,0,Adult,Property,1992-1994,0
Hinsdale,1993,Burglary,0,Juvenile,Property,1992-1994,0
Hinsdale,1993,Drug Violations,1,Adult,Drug,1992-1994,22.88
Hinsdale,1993,Drug Violations,0,Juvenile,Drug,1992-1994,0
Hinsdale,1993,Forcible rape,0,Adult,Violent,1992-1994,0
Hinsdale,1993,Forcible rape,0,Juvenile,Violent,1992-1994,0
Hinsdale,1993,Larceny/Theft,0,Adult,Property,1992-1994,0
Hinsdale,1993,Larceny/Theft,0,Juvenile,Property,1992-1994,0
Hinsdale,1993,Motor Vehicle Theft,0,Adult,Property,1992-1994,0
Hinsdale,1993,Motor Vehicle Theft,0,Juvenile,Property,1992-1994,0
Hinsdale,1993,Murder/Manslaughter,0,Adult,Violent,1992-1994,0
Hinsdale,1993,Murder/Manslaughter,0,Juvenile,Violent,1992-1994,0
Hinsdale,1993,Robbery,0,Adult,Violent,1992-1994,0
Hinsdale,1993,Robbery,0,Juvenile,Violent,1992-1994,0
Huerfano,1993,Aggravated Assault,24,Adult,Violent,1992-1994,49.21
Huerfano,1993,Aggravated Assault,3,Juvenile,Violent,1992-1994,38.17
Huerfano,1993,Arson,0,Adult,Property,1992-1994,0
Huerfano,1993,Arson,0,Juvenile,Property,1992-1994,0
Huerfano,1993,Burglary,5,Adult,Property,1992-1994,10.25
Huerfano,1993,Burglary,4,Juvenile,Property,1992-1994,50.89
Huerfano,1993,Drug Violations,10,Adult,Drug,1992-1994,20.5
Huerfano,1993,Drug Violations,2,Juvenile,Drug,1992-1994,25.45
Huerfano,1993,Forcible rape,0,Adult,Violent,1992-1994,0
Huerfano,1993,Forcible rape,0,Juvenile,Violent,1992-1994,0
Huerfano,1993,Larceny/Theft,7,Adult,Property,1992-1994,14.35
Huerfano,1993,Larceny/Theft,6,Juvenile,Property,1992-1994,76.34
Huerfano,1993,Motor Vehicle Theft,2,Adult,Property,1992-1994,4.1
Huerfano,1993,Motor Vehicle Theft,0,Juvenile,Property,1992-1994,0
Huerfano,1993,Murder/Manslaughter,0,Adult,Violent,1992-1994,0
Huerfano,1993,Murder/Manslaughter,0,Juvenile,Violent,1992-1994,0
Huerfano,1993,Robbery,0,Adult,Violent,1992-1994,0
Huerfano,1993,Robbery,0,Juvenile,Violent,1992-1994,0
Jackson,1993,Aggravated Assault,0,Adult,Violent,1992-1994,0
Jackson,1993,Aggravated Assault,0,Juvenile,Violent,1992-1994,0
Jackson,1993,Arson,0,Adult,Property,1992-1994,0
Jackson,1993,Arson,0,Juvenile,Property,1992-1994,0
Jackson,1993,Burglary,0,Adult,Property,1992-1994,0
Jackson,1993,Burglary,0,Juvenile,Property,1992-1994,0
Jackson,1993,Drug Violations,0,Adult,Drug,1992-1994,0
Jackson,1993,Drug Violations,0,Juvenile,Drug,1992-1994,0
Jackson,1993,Forcible rape,0,Adult,Violent,1992-1994,0
Jackson,1993,Forcible rape,0,Juvenile,Violent,1992-1994,0
Jackson,1993,Larceny/Theft,0,Adult,Property,1992-1994,0
Jackson,1993,Larceny/Theft,0,Juvenile,Property,1992-1994,0
Jackson,1993,Motor Vehicle Theft,0,Adult,Property,1992-1994,0
Jackson,1993,Motor Vehicle Theft,0,Juvenile,Property,1992-1994,0
Jackson,1993,Murder/Manslaughter,0,Adult,Violent,1992-1994,0
Jackson,1993,Murder/Manslaughter,0,Juvenile,Violent,1992-1994,0
Jackson,1993,Robbery,0,Adult,Violent,1992-1994,0
Jackson,1993,Robbery,0,Juvenile,Violent,1992-1994,0
Jefferson,1993,Aggravated Assault,237,Adult,Violent,1992-1994,6.74
Jefferson,1993,Aggravated Assault,95,Juvenile,Violent,1992-1994,17.42
Jefferson,1993,Arson,9,Adult,Property,1992-1994,0.26
Jefferson,1993,Arson,12,Juvenile,Property,1992-1994,2.2
Jefferson,1993,Burglary,187,Adult,Property,1992-1994,5.32
Jefferson,1993,Burglary,252,Juvenile,Property,1992-1994,46.2
Jefferson,1993,Drug Violations,496,Adult,Drug,1992-1994,14.11
Jefferson,1993,Drug Violations,192,Juvenile,Drug,1992-1994,35.2
Jefferson,1993,Forcible rape,15,Adult,Violent,1992-1994,0.43
Jefferson,1993,Forcible rape,5,Juvenile,Violent,1992-1994,0.92
Jefferson,1993,Larceny/Theft,1680,Adult,Property,1992-1994,47.78
Jefferson,1993,Larceny/Theft,1362,Juvenile,Property,1992-1994,249.72
Jefferson,1993,Motor Vehicle Theft,51,Adult,Property,1992-1994,1.45
Jefferson,1993,Motor Vehicle Theft,76,Juvenile,Property,1992-1994,13.93
Jefferson,1993,Murder/Manslaughter,5,Adult,Violent,1992-1994,0.14
Jefferson,1993,Murder/Manslaughter,0,Juvenile,Violent,1992-1994,0
Jefferson,1993,Robbery,74,Adult,Violent,1992-1994,2.1
Jefferson,1993,Robbery,45,Juvenile,Violent,1992-1994,8.25
Kiowa,1993,Aggravated Assault,2,Adult,Violent,1992-1994,16.3
Kiowa,1993,Aggravated Assault,0,Juvenile,Violent,1992-1994,0
Kiowa,1993,Arson,1,Adult,Property,1992-1994,8.15
Kiowa,1993,Arson,0,Juvenile,Property,1992-1994,0
Kiowa,1993,Burglary,2,Adult,Property,1992-1994,16.3
Kiowa,1993,Burglary,0,Juvenile,Property,1992-1994,0
Kiowa,1993,Drug Violations,0,Adult,Drug,1992-1994,0
Kiowa,1993,Drug Violations,0,Juvenile,Drug,1992-1994,0
Kiowa,1993,Forcible rape,0,Adult,Violent,1992-1994,0
Kiowa,1993,Forcible rape,0,Juvenile,Violent,1992-1994,0
Kiowa,1993,Larceny/Theft,1,Adult,Property,1992-1994,8.15
Kiowa,1993,Larceny/Theft,0,Juvenile,Property,1992-1994,0
Kiowa,1993,Motor Vehicle Theft,3,Adult,Property,1992-1994,24.45
Kiowa,1993,Motor Vehicle Theft,0,Juvenile,Property,1992-1994,0
Kiowa,1993,Murder/Manslaughter,1,Adult,Violent,1992-1994,8.15
Kiowa,1993,Murder/Manslaughter,0,Juvenile,Violent,1992-1994,0
Kiowa,1993,Robbery,0,Adult,Violent,1992-1994,0
Kiowa,1993,Robbery,0,Juvenile,Violent,1992-1994,0
Kit Carson,1993,Aggravated Assault,8,Adult,Violent,1992-1994,15.38
Kit Carson,1993,Aggravated Assault,1,Juvenile,Violent,1992-1994,10.71
Kit Carson,1993,Arson,0,Adult,Property,1992-1994,0
Kit Carson,1993,Arson,0,Juvenile,Property,1992-1994,0
Kit Carson,1993,Burglary,3,Adult,Property,1992-1994,5.77
Kit Carson,1993,Burglary,0,Juvenile,Property,1992-1994,0
Kit Carson,1993,Drug Violations,0,Adult,Drug,1992-1994,0
Kit Carson,1993,Drug Violations,0,Juvenile,Drug,1992-1994,0
Kit Carson,1993,Forcible rape,0,Adult,Violent,1992-1994,0
Kit Carson,1993,Forcible rape,0,Juvenile,Violent,1992-1994,0
Kit Carson,1993,Larceny/Theft,23,Adult,Property,1992-1994,44.22
Kit Carson,1993,Larceny/Theft,0,Juvenile,Property,1992-1994,0
Kit Carson,1993,Motor Vehicle Theft,0,Adult,Property,1992-1994,0
Kit Carson,1993,Motor Vehicle Theft,0,Juvenile,Property,1992-1994,0
Kit Carson,1993,Murder/Manslaughter,0,Adult,Violent,1992-1994,0
Kit Carson,1993,Murder/Manslaughter,0,Juvenile,Violent,1992-1994,0
Kit Carson,1993,Robbery,1,Adult,Violent,1992-1994,1.92
Kit Carson,1993,Robbery,0,Juvenile,Violent,1992-1994,0
La Plata,1993,Aggravated Assault,39,Adult,Violent,1992-1994,14.55
La Plata,1993,Aggravated Assault,3,Juvenile,Violent,1992-1994,7.72
La Plata,1993,Arson,1,Adult,Property,1992-1994,0.37
La Plata,1993,Arson,0,Juvenile,Property,1992-1994,0
La Plata,1993,Burglary,40,Adult,Property,1992-1994,14.92
La Plata,1993,Burglary,23,Juvenile,Property,1992-1994,59.16
La Plata,1993,Drug Violations,110,Adult,Drug,1992-1994,41.03
La Plata,1993,Drug Violations,13,Juvenile,Drug,1992-1994,33.44
La Plata,1993,Forcible rape,16,Adult,Violent,1992-1994,5.97
La Plata,1993,Forcible rape,0,Juvenile,Violent,1992-1994,0
La Plata,1993,Larceny/Theft,297,Adult,Property,1992-1994,110.77
La Plata,1993,Larceny/Theft,134,Juvenile,Property,1992-1994,344.65
La Plata,1993,Motor Vehicle Theft,7,Adult,Property,1992-1994,2.61
La Plata,1993,Motor Vehicle Theft,15,Juvenile,Property,1992-1994,38.58
La Plata,1993,Murder/Manslaughter,1,Adult,Violent,1992-1994,0.37
La Plata,1993,Murder/Manslaughter,0,Juvenile,Violent,1992-1994,0
La Plata,1993,Robbery,1,Adult,Violent,1992-1994,0.37
La Plata,1993,Robbery,0,Juvenile,Violent,1992-1994,0
Lake,1993,Aggravated Assault,5,Adult,Violent,1992-1994,11.04
Lake,1993,Aggravated Assault,0,Juvenile,Violent,1992-1994,0
Lake,1993,Arson,0,Adult,Property,1992-1994,0
Lake,1993,Arson,0,Juvenile,Property,1992-1994,0
Lake,1993,Burglary,1,Adult,Property,1992-1994,2.21
Lake,1993,Burglary,1,Juvenile,Property,1992-1994,14.39
Lake,1993,Drug Violations,16,Adult,Drug,1992-1994,35.31
Lake,1993,Drug Violations,0,Juvenile,Drug,1992-1994,0
Lake,1993,Forcible rape,1,Adult,Violent,1992-1994,2.21
Lake,1993,Forcible rape,0,Juvenile,Violent,1992-1994,0
Lake,1993,Larceny/Theft,16,Adult,Property,1992-1994,35.31
Lake,1993,Larceny/Theft,1,Juvenile,Property,1992-1994,14.39
Lake,1993,Motor Vehicle Theft,0,Adult,Property,1992-1994,0
Lake,1993,Motor Vehicle Theft,0,Juvenile,Property,1992-1994,0
Lake,1993,Murder/Manslaughter,1,Adult,Violent,1992-1994,2.21
Lake,1993,Murder/Manslaughter,0,Juvenile,Violent,1992-1994,0
Lake,1993,Robbery,0,Adult,Violent,1992-1994,0
Lake,1993,Robbery,0,Juvenile,Violent,1992-1994,0
Larimer,1993,Aggravated Assault,136,Adult,Violent,1992-1994,8.75
Larimer,1993,Aggravated Assault,25,Juvenile,Violent,1992-1994,11.34
Larimer,1993,Arson,0,Adult,Property,1992-1994,0
Larimer,1993,Arson,16,Juvenile,Property,1992-1994,7.26
Larimer,1993,Burglary,69,Adult,Property,1992-1994,4.44
Larimer,1993,Burglary,33,Juvenile,Property,1992-1994,14.97
Larimer,1993,Drug Violations,172,Adult,Drug,1992-1994,11.06
Larimer,1993,Drug Violations,30,Juvenile,Drug,1992-1994,13.61
Larimer,1993,Forcible rape,14,Adult,Violent,1992-1994,0.9
Larimer,1993,Forcible rape,6,Juvenile,Violent,1992-1994,2.72
Larimer,1993,Larceny/Theft,353,Adult,Property,1992-1994,22.71
Larimer,1993,Larceny/Theft,377,Juvenile,Property,1992-1994,171.03
Larimer,1993,Motor Vehicle Theft,13,Adult,Property,1992-1994,0.84
Larimer,1993,Motor Vehicle Theft,39,Juvenile,Property,1992-1994,17.69
Larimer,1993,Murder/Manslaughter,0,Adult,Violent,1992-1994,0
Larimer,1993,Murder/Manslaughter,0,Juvenile,Violent,1992-1994,0
Larimer,1993,Robbery,4,Adult,Violent,1992-1994,0.26
Larimer,1993,Robbery,3,Juvenile,Violent,1992-1994,1.36
Las Animas,1993,Aggravated Assault,29,Adult,Violent,1992-1994,27.26
Las Animas,1993,Aggravated Assault,10,Juvenile,Violent,1992-1994,58.72
Las Animas,1993,Arson,0,Adult,Property,1992-1994,0
Las Animas,1993,Arson,0,Juvenile,Property,1992-1994,0
Las Animas,1993,Burglary,10,Adult,Property,1992-1994,9.4
Las Animas,1993,Burglary,0,Juvenile,Property,1992-1994,0
Las Animas,1993,Drug Violations,9,Adult,Drug,1992-1994,8.46
Las Animas,1993,Drug Violations,0,Juvenile,Drug,1992-1994,0
Las Animas,1993,Forcible rape,1,Adult,Violent,1992-1994,0.94
Las Animas,1993,Forcible rape,0,Juvenile,Violent,1992-1994,0
Las Animas,1993,Larceny/Theft,21,Adult,Property,1992-1994,19.74
Las Animas,1993,Larceny/Theft,18,Juvenile,Property,1992-1994,105.7
Las Animas,1993,Motor Vehicle Theft,2,Adult,Property,1992-1994,1.88
Las Animas,1993,Motor Vehicle Theft,1,Juvenile,Property,1992-1994,5.87
Las Animas,1993,Murder/Manslaughter,0,Adult,Violent,1992-1994,0
Las Animas,1993,Murder/Manslaughter,0,Juvenile,Violent,1992-1994,0
Las Animas,1993,Robbery,0,Adult,Violent,1992-1994,0
Las Animas,1993,Robbery,1,Juvenile,Violent,1992-1994,5.87
Lincoln,1993,Aggravated Assault,1,Adult,Violent,1992-1994,2.29
Lincoln,1993,Aggravated Assault,0,Juvenile,Violent,1992-1994,0
Lincoln,1993,Arson,0,Adult,Property,1992-1994,0
Lincoln,1993,Arson,0,Juvenile,Property,1992-1994,0
Lincoln,1993,Burglary,3,Adult,Property,1992-1994,6.86
Lincoln,1993,Burglary,0,Juvenile,Property,1992-1994,0
Lincoln,1993,Drug Violations,2,Adult,Drug,1992-1994,4.57
Lincoln,1993,Drug Violations,2,Juvenile,Drug,1992-1994,30.63
Lincoln,1993,Forcible rape,0,Adult,Violent,1992-1994,0
Lincoln,1993,Forcible rape,0,Juvenile,Violent,1992-1994,0
Lincoln,1993,Larceny/Theft,24,Adult,Property,1992-1994,54.89
Lincoln,1993,Larceny/Theft,0,Juvenile,Property,1992-1994,0
Lincoln,1993,Motor Vehicle Theft,0,Adult,Property,1992-1994,0
Lincoln,1993,Motor Vehicle Theft,0,Juvenile,Property,1992-1994,0
Lincoln,1993,Murder/Manslaughter,0,Adult,Violent,1992-1994,0
Lincoln,1993,Murder/Manslaughter,0,Juvenile,Violent,1992-1994,0
Lincoln,1993,Robbery,1,Adult,Violent,1992-1994,2.29
Lincoln,1993,Robbery,0,Juvenile,Violent,1992-1994,0
Logan,1993,Aggravated Assault,30,Adult,Violent,1992-1994,22.58
Logan,1993,Aggravated Assault,0,Juvenile,Violent,1992-1994,0
Logan,1993,Arson,0,Adult,Property,1992-1994,0
Logan,1993,Arson,3,Juvenile,Property,1992-1994,14.29
Logan,1993,Burglary,6,Adult,Property,1992-1994,4.52
Logan,1993,Burglary,3,Juvenile,Property,1992-1994,14.29
Logan,1993,Drug Violations,5,Adult,Drug,1992-1994,3.76
Logan,1993,Drug Violations,1,Juvenile,Drug,1992-1994,4.76
Logan,1993,Forcible rape,0,Adult,Violent,1992-1994,0
Logan,1993,Forcible rape,0,Juvenile,Violent,1992-1994,0
Logan,1993,Larceny/Theft,72,Adult,Property,1992-1994,54.2
Logan,1993,Larceny/Theft,49,Juvenile,Property,1992-1994,233.44
Logan,1993,Motor Vehicle Theft,2,Adult,Property,1992-1994,1.51
Logan,1993,Motor Vehicle Theft,4,Juvenile,Property,1992-1994,19.06
Logan,1993,Murder/Manslaughter,1,Adult,Violent,1992-1994,0.75
Logan,1993,Murder/Manslaughter,0,Juvenile,Violent,1992-1994,0
Logan,1993,Robbery,0,Adult,Violent,1992-1994,0
Logan,1993,Robbery,0,Juvenile,Violent,1992-1994,0
Mesa,1993,Aggravated Assault,125,Adult,Violent,1992-1994,16.98
Mesa,1993,Aggravated Assault,28,Juvenile,Violent,1992-1994,23.67
Mesa,1993,Arson,1,Adult,Property,1992-1994,0.14
Mesa,1993,Arson,8,Juvenile,Property,1992-1994,6.76
Mesa,1993,Burglary,51,Adult,Property,1992-1994,6.93
Mesa,1993,Burglary,74,Juvenile,Property,1992-1994,62.56
Mesa,1993,Drug Violations,101,Adult,Drug,1992-1994,13.72
